runs_test_p_value,longest_run_ones_in_a_block_p_value,binary_matrix_rank_p_value,non_overlapping_template_matching_p_value,maurers_universal_p_value,serial_test_p_value_1,serial_test_p_value_2,approximate_entropy_p_value,cumulative_sums_p_value_1,cumulative_sums_p_value_2,random_excursions_p_value_1,random_excursions_p_value_2,random_excursions_p_value_3,random_excursions_p_value_4,random_excursions_p_value_5,random_excursions_p_value_6,random_excursions_p_value_7,random_excursions_p_value_8,random_excursions_variant_p_value_1,random_excursions_variant_p_value_2,random_excursions_variant_p_value_3,random_excursions_variant_p_value_4,random_excursions_variant_p_value_5,random_excursions_variant_p_value_6,random_excursions_variant_p_value_7,random_excursions_variant_p_value_8,random_excursions_variant_p_value_9,random_excursions_variant_p_value_10,random_excursions_variant_p_value_11,random_excursions_variant_p_value_12,random_excursions_variant_p_value_13,random_excursions_variant_p_value_14,random_excursions_variant_p_value_15,random_excursions_variant_p_value_16,random_excursions_variant_p_value_17,random_excursions_variant_p_value_18,byte_entropy_between_packets,bit_entropy_between_packets,byte_entropy,intra_packet_bit_entropy,ciphertext_length_bytes,ciphertext_length_mod_8,ciphertext_length_mod_16,ciphertext_length_mod_32,unique_byte_count,zero_byte_ratio,printable_byte_ratio,bit_one_ratio,bit_zero_ratio,unique_16byte_block_count,repeated_16byte_block_ratio,compression_ratio,label
0.27116,0.326815,0.902447,0.898384,0.874298,0.640332,0.572549,7.6228,0.945558,1.0,0.475179,0.703305,0.590008,0.591437,0.793536,0.477354,0.363993,0.394074,1.0,0.742081,0.675406,0.175554,0.887499,0.635535,0.73027,0.557984,0.48106,0.436764,1.0,0.165894,0.665816,0.396192,1.0,0.799815,0.600352,0.271876,8.0,7.7825,7.9283,7.7942,3456,0,0,0,256,0.002899,0.271663,0.475568,0.524432,207,0.041667,0.982804,ChaCha20
0.743157,0.292965,0.586028,0.233876,0.722191,0.175764,0.20908,7.4053,0.6652,0.478402,0.704873,0.485321,0.234628,0.795939,0.114097,0.689609,0.815191,0.534744,0.735611,0.979424,0.338838,0.0,0.823939,0.540072,0.666156,0.471279,1.0,0.880796,0.116175,0.420515,0.653728,0.712452,1.0,0.590298,1.0,0.061456,7.9722,7.3413,7.4263,7.4834,552,0,8,8,252,0.0,0.31281,0.46215,0.53785,31,0.088235,0.970133,3DES
0.850484,0.709808,0.468037,1.0,1.0,0.648141,0.738176,6.9434,0.844441,0.255819,0.735308,0.119663,0.188524,0.356101,0.643738,0.863977,0.804045,0.371909,0.584335,0.673574,0.775123,0.0,0.415878,0.775629,1.0,0.416106,0.919756,0.195975,0.272952,0.753044,0.510259,0.555444,0.658702,0.420616,0.0,0.686717,7.4551,7.176,7.4066,7.0063,512,0,0,0,228,0.00548,0.400032,0.496191,0.503809,27,0.15625,0.985042,RSA
0.76752,0.577261,0.126825,0.0,0.566953,0.139212,0.514398,6.8777,0.594109,0.825804,0.193908,0.611294,0.499068,0.724182,0.602436,0.933228,0.454412,0.086297,0.635738,0.754565,0.845862,0.244158,0.266058,0.377186,0.178747,0.096195,0.058293,0.0,0.0,0.415251,0.603998,0.683164,0.45699,0.451452,0.0,0.447465,6.7345,6.6658,7.0685,6.8333,592,0,0,16,205,0.00466,0.313111,0.509121,0.490879,36,0.027027,0.996855,DES
0.624026,0.597191,0.795008,0.662381,0.593241,0.368529,0.301521,7.8477,0.549166,0.864351,1.0,0.315566,0.185442,0.444781,0.019116,0.232151,0.529644,0.097711,0.61058,0.293698,0.567267,0.739194,0.422981,0.498979,0.430547,0.65129,0.229518,0.528421,1.0,0.941731,0.408682,0.572622,0.339467,0.372916,0.588324,0.83943,7.4279,7.6565,7.5538,7.6189,531,3,3,19,141,0.007237,0.349182,0.525557,0.474443,29,0.121212,1.000854,3DES
1.0,0.231754,0.51107,0.878021,0.918002,0.833758,0.385174,8.0,1.0,0.623896,0.582787,0.77635,0.78443,1.0,0.619995,1.0,0.790536,0.897209,0.499968,0.739426,0.538296,0.385338,0.4903,0.645911,0.57129,0.0,0.327719,0.304896,0.957468,0.630151,0.217485,0.747424,0.686149,0.439534,0.817698,0.653324,8.0,8.0,8.0,7.8021,1696,0,0,0,256,0.0,0.400437,0.48162,0.51838,98,0.075472,1.011406,AES
0.0,0.625378,0.921181,0.424652,0.386798,0.723451,0.703416,7.3281,0.831414,0.287114,0.744833,0.161515,0.671736,0.484134,0.260375,0.783717,0.376675,0.175838,0.609342,0.382235,0.579416,0.206955,0.405191,0.456125,0.132778,0.311487,0.975567,0.758589,0.55144,0.612418,0.541358,0.323994,0.585324,0.350918,0.728581,0.559832,7.7922,7.7409,7.4783,7.1365,832,0,0,0,208,0.006846,0.36742,0.469745,0.530255,48,0.076923,0.998747,3DES
0.0,0.268229,0.450044,0.876332,0.338158,0.528352,0.354674,6.9867,0.534439,0.061804,0.870618,0.0,0.242749,0.588238,0.0,0.329212,0.156632,0.626644,0.638656,0.009645,0.615759,0.191744,0.151267,0.224505,0.192321,0.255525,0.816971,0.474474,0.064583,0.665788,0.090494,0.389619,0.941989,1.0,0.0,0.626763,7.4944,7.5917,6.9753,6.9249,128,0,0,0,98,0.005179,0.352627,0.50945,0.49055,7,0.125,0.988005,RSA
0.600137,0.424559,0.877686,0.84736,0.731073,0.665971,0.326356,7.6457,0.399156,0.403351,0.595108,0.991569,0.396826,0.466984,0.476339,0.228688,0.654744,0.679839,0.201984,0.5388,0.747236,0.36697,0.872154,0.0,0.204763,0.098745,0.662441,0.679014,0.088185,0.308531,1.0,0.087211,0.57474,0.513503,1.0,0.49818,7.6016,7.6237,7.8442,7.8728,76,4,12,12,33,0.002559,0.417817,0.48787,0.51213,4,0.0,0.981253,RC4
0.24237,0.875611,0.59758,0.772385,0.414541,0.236028,0.468905,7.589,0.70018,0.801558,0.89672,0.260267,0.493801,0.059837,1.0,0.4802,0.872718,0.532759,0.531246,0.361649,0.693493,0.487217,0.190635,0.266989,0.907799,0.804819,0.397725,0.655347,0.886802,0.233939,0.672625,0.513965,0.559859,0.521678,0.0,0.460657,7.8175,7.5518,7.6011,7.9896,1400,0,8,24,256,0.007367,0.36739,0.495481,0.504519,79,0.091954,0.963555,Blowfish
0.0,0.626396,0.451665,0.582275,0.312891,0.455094,0.177168,7.4297,0.349517,1.0,0.714135,0.284526,0.774149,0.0,1.0,0.560815,0.895838,0.036924,0.539234,0.11779,0.23592,0.625537,0.289293,0.904528,0.529097,0.796335,0.0,0.209462,0.362186,0.353169,0.770872,0.458,0.785382,0.220058,0.66563,0.346732,7.2599,7.0408,7.1349,7.2356,128,0,0,0,47,0.006473,0.293447,0.511289,0.488711,6,0.25,0.992802,RSA
1.0,0.54982,0.005996,0.360248,1.0,1.0,0.645615,8.0,0.637723,0.489737,0.85959,0.610632,0.70015,0.157715,0.31201,1.0,0.609963,0.58242,0.090638,0.663577,0.87173,0.426665,0.073915,0.565909,0.486181,0.50968,0.368471,0.669454,0.553843,0.627623,0.285453,1.0,0.7645,0.80794,0.86027,0.677875,8.0,7.7434,8.0,8.0,912,0,0,16,256,0.001904,0.355416,0.49718,0.50282,55,0.035088,1.016594,AES
0.533419,0.561473,1.0,1.0,0.806844,0.24253,0.454088,7.2953,0.131208,0.591856,0.952949,0.523194,0.234856,0.762019,0.174489,0.143595,1.0,0.54043,0.061611,0.777772,0.241163,0.528231,0.108853,0.732349,0.0,0.732837,0.0,0.327783,0.065068,0.550999,0.147136,0.672615,0.439011,0.55053,0.860407,0.292884,7.3239,7.2571,7.0302,6.8371,128,0,0,0,124,0.002829,0.386424,0.482272,0.517728,7,0.125,0.992173,RSA
0.200667,0.489309,0.452123,0.668892,0.685126,0.62628,0.694621,7.1619,0.637728,0.277507,0.0,0.528112,0.0,0.619911,0.481915,0.535694,0.448416,1.0,0.0,0.49839,0.978435,0.19773,0.826981,1.0,0.064129,0.148708,0.255207,0.348879,0.671298,0.45602,0.295252,0.390185,0.763764,0.176957,0.630351,0.0,7.2177,7.0477,7.5673,7.3487,1880,0,8,24,256,0.002185,0.317772,0.504593,0.495407,101,0.136752,0.978027,DES
0.445685,0.411883,0.11381,0.614946,0.794868,1.0,0.422034,7.7543,0.774493,0.124962,0.226107,0.04931,0.495901,0.977372,0.353677,0.166151,0.166989,0.60616,0.007611,0.479623,0.688021,0.601486,0.519752,0.917725,0.981394,0.439752,0.30041,0.437461,0.118121,0.938504,0.483495,0.042247,0.427599,0.573835,0.345323,0.716974,8.0,7.6254,7.8788,7.2368,185,1,9,25,73,0.007302,0.407579,0.501443,0.498557,9,0.181818,1.003377,RC4
0.255336,0.018817,0.443368,0.736544,0.679334,0.298199,0.459397,7.4469,0.0,0.715939,0.661339,0.685189,0.17565,0.705101,0.278433,0.818169,0.327275,0.403916,1.0,0.313984,1.0,0.0,0.083328,0.47694,0.307614,0.506477,0.618585,1.0,0.74108,0.642668,0.610239,1.0,0.770707,0.0,0.12182,0.877558,7.4543,7.0985,7.3121,7.4812,256,0,0,0,98,0.006759,0.415516,0.527551,0.472449,14,0.125,0.987838,RSA
0.534369,1.0,0.387025,0.360145,0.121995,0.860481,0.644769,7.6755,0.367898,0.083015,0.950412,0.470941,0.447628,0.490474,0.008604,0.596916,0.255218,0.525651,0.616839,0.616273,0.510248,0.432601,0.45848,0.040803,0.423255,0.974493,0.42586,0.447631,0.0,0.939273,0.86072,0.65939,0.57719,0.918799,0.665704,0.345521,7.7046,7.7602,7.7416,7.4464,624,0,0,16,204,0.001752,0.382321,0.511244,0.488756,37,0.051282,1.039676,Blowfish
0.460321,0.466303,1.0,0.74014,0.16306,0.843806,0.652226,7.319,0.339915,0.0,0.123375,0.810117,0.389911,1.0,0.992712,0.370234,0.082289,0.246307,0.34013,0.0,0.884193,0.073665,0.765956,0.334881,0.124598,0.51265,0.524301,0.918595,0.323961,0.89326,0.332884,0.0,0.961257,0.647852,0.744341,0.680635,7.5185,6.8168,7.4122,7.058,425,1,9,9,122,0.0,0.317785,0.502156,0.497844,26,0.0,0.980907,3DES
0.238056,0.0,0.512151,1.0,0.023852,0.547658,0.254515,7.6036,0.213974,0.60519,0.421601,0.298624,0.440433,0.0,0.833991,0.46978,0.540086,0.258185,0.740089,0.572384,0.596576,0.0,0.889143,0.52363,0.618167,1.0,0.772338,0.727653,0.328885,0.278074,0.0,0.425809,0.116192,0.777228,0.685641,0.810221,7.367,7.9941,7.2087,7.5383,128,0,0,0,110,0.00083,0.329273,0.47693,0.52307,8,0.0,0.984359,Blowfish
0.786565,0.541107,0.184577,0.388693,0.623733,1.0,0.172039,7.9564,0.055644,0.1594,0.595414,0.584808,0.967607,0.593581,0.671996,0.351633,0.1841,1.0,0.358063,0.110366,0.392529,0.555395,0.283693,0.7158,0.681628,0.141799,0.280072,0.594104,0.418868,0.863889,0.680506,0.157765,0.657548,0.55137,0.197466,1.0,7.6704,7.3138,7.7466,7.8,253,5,13,29,63,0.003725,0.384657,0.517784,0.482216,14,0.066667,0.990106,RC4
0.475839,0.749669,0.5144,0.0,0.690827,0.772249,0.157766,7.091,0.642988,0.148726,0.666901,0.882341,0.571194,0.658318,0.804351,1.0,0.656998,0.46271,0.420631,0.276396,0.580031,0.359258,0.486911,0.629649,0.451718,0.562974,0.665197,0.805598,0.4118,0.696769,1.0,0.080136,0.496547,0.68596,1.0,0.585833,7.0815,7.5595,7.5027,7.3716,32,0,0,0,26,0.0,0.426839,0.495245,0.504755,2,0.0,0.973166,ECC
0.389556,0.342797,0.536182,0.976031,0.183219,0.0,0.233373,7.4775,0.490035,0.452058,0.495108,1.0,0.788081,0.98166,0.362261,0.685521,0.350432,0.0,1.0,0.851134,0.176528,1.0,0.0,0.045132,0.572093,0.294467,0.0,0.539821,1.0,0.732661,0.21725,0.128,0.220345,0.12103,0.690285,0.255295,7.9872,7.5703,7.6366,7.4433,1360,0,0,16,256,0.005489,0.349378,0.526401,0.473599,84,0.011765,0.978062,3DES
0.0,0.559999,0.240935,0.598239,0.461135,0.637386,0.224651,7.2346,0.680375,0.58632,0.815382,0.719427,0.991572,0.575308,0.865163,0.753013,0.95232,0.36464,0.285406,1.0,0.950473,0.0,0.0,0.776832,1.0,0.56778,0.645837,0.261184,0.762358,0.839767,0.745285,0.775637,0.088674,0.984372,0.33055,0.129346,7.4921,7.3184,7.1968,7.2394,416,0,0,0,184,0.006078,0.351839,0.538509,0.461491,23,0.115385,0.979449,3DES
0.408677,0.460634,0.088939,0.572781,0.24504,0.0,0.733788,6.9355,0.574985,0.455361,0.226409,0.779653,0.568608,0.50817,0.900724,0.928533,0.0,0.267235,0.493324,0.263328,0.0,0.998959,0.199251,0.486639,0.0,0.0,0.244988,0.28047,0.00154,0.517834,0.105696,0.713006,0.516704,0.290092,0.240202,0.186681,7.0489,6.9359,6.6132,7.0116,1736,0,8,8,256,0.000505,0.261187,0.49057,0.50943,105,0.027778,0.980128,DES
0.311601,0.450037,0.795169,0.890461,0.289395,0.431331,1.0,7.7782,0.816942,0.557715,0.68963,0.816845,0.866662,0.912015,0.700354,0.471547,0.778092,0.353781,0.391984,0.95506,0.239591,0.366687,0.422701,0.323122,0.592837,0.916276,0.446426,0.654623,0.410202,0.173812,0.792367,0.477346,0.908873,0.07435,0.680269,0.214512,8.0,7.9561,7.4442,7.9837,15744,0,0,0,256,0.010763,0.32151,0.495268,0.504732,968,0.01626,1.000932,ChaCha20
0.60284,0.714338,0.509598,0.808117,0.565186,0.297855,0.770234,7.9444,0.407693,0.515661,0.667811,0.02236,0.618963,0.355652,0.723769,0.541661,1.0,0.506066,0.626514,0.597589,0.906776,0.625813,0.63563,0.566969,0.838294,0.388379,0.285655,0.533553,0.958954,0.897015,0.952189,0.125519,0.407812,0.484085,0.699728,1.0,7.8657,7.6527,7.7997,7.7691,9856,0,0,0,256,0.008708,0.361845,0.514529,0.485471,535,0.131494,0.971303,ChaCha20
0.552044,0.356243,0.664431,0.548424,0.838584,0.0,0.633439,8.0,0.393828,0.198603,0.0,0.030092,0.327903,0.972896,0.555498,0.409814,0.685019,0.002397,1.0,0.343357,0.629465,0.325841,0.117502,0.665696,0.559304,0.538131,0.679223,1.0,0.120769,0.568283,0.369701,0.425692,1.0,0.450747,0.641477,0.633213,7.9106,7.7382,7.9011,7.8552,102,6,6,6,72,0.005547,0.408257,0.506508,0.493492,6,0.0,0.984904,AES
0.957816,0.697289,0.462358,0.0,0.915263,1.0,0.554823,7.8514,0.306885,0.288137,0.552799,0.481693,0.429344,0.658335,0.668201,0.149798,0.120638,0.73182,0.823434,0.803749,0.489804,0.597104,0.848527,0.686765,0.236807,0.446681,0.753454,0.295946,0.390728,0.137507,0.551712,0.591051,0.841968,0.281635,0.166612,0.0,7.8741,7.7712,8.0,7.7236,139,3,11,11,101,0.00454,0.409444,0.522871,0.477129,7,0.125,0.98288,RC4
0.485582,0.783598,0.79406,0.792514,0.566377,0.988986,1.0,7.9847,0.479206,0.516261,0.540916,0.498273,0.661035,0.257554,0.578421,0.803046,0.390639,0.415024,0.668974,0.710634,0.50347,0.616908,0.917928,0.543564,0.03046,0.657035,0.41881,0.490616,0.291909,0.381277,0.605675,0.823824,0.656771,0.843277,0.557651,0.714259,7.878,8.0,7.6768,8.0,7471,7,15,15,256,0.0,0.305325,0.510684,0.489316,422,0.094421,0.957822,ChaCha20
1.0,0.36315,0.471605,0.259699,1.0,0.327714,0.054921,7.49,0.443577,0.435466,0.593195,0.76438,0.345434,0.600802,0.412682,1.0,0.44042,0.185692,0.785618,0.758944,0.604588,0.161735,0.639104,0.234186,0.579245,0.707485,0.715245,0.162631,0.703413,0.365019,0.711145,0.40877,0.444048,0.809235,0.163165,0.037652,7.5791,7.8189,7.7974,7.1414,96,0,0,0,76,0.006591,0.342638,0.491621,0.508379,5,0.166667,0.974327,3DES
0.61972,0.300401,0.836633,0.426953,0.445619,0.856507,0.654095,7.8669,0.942159,0.489929,0.857152,0.795109,0.355462,0.272675,0.536189,0.460634,0.772422,0.764286,0.521305,0.889141,0.361906,0.491859,0.901768,0.421991,0.490941,0.303921,0.513123,0.521079,0.452725,0.514232,1.0,0.628424,0.63635,0.548754,0.606259,1.0,7.9794,8.0,8.0,7.8598,10883,3,3,3,256,0.007409,0.326273,0.502215,0.497785,623,0.083824,0.964064,ChaCha20
0.85618,0.92556,0.809742,0.671689,0.319737,0.869477,0.630561,7.4988,0.644795,0.525268,0.730592,0.826065,0.787408,0.75262,0.692789,1.0,0.355784,0.687368,0.332517,0.315755,0.080655,0.941508,1.0,0.372369,0.193185,0.301184,0.751342,1.0,0.656441,0.533635,0.0,0.354443,0.775695,1.0,0.757256,0.240698,7.825,7.9558,7.8583,7.9161,2912,0,0,0,256,0.00652,0.380558,0.52256,0.47744,160,0.120879,1.000795,AES
0.518119,0.471615,0.0,0.168662,0.506517,0.2745,0.49551,7.5015,0.181725,0.277354,0.461745,0.518123,0.606429,0.440062,0.44659,1.0,0.921715,0.0,0.388467,1.0,0.831673,0.40454,0.3448,0.737691,0.649068,0.21393,0.252733,0.15934,0.806431,0.222908,0.278619,0.639703,0.280682,0.724859,0.236953,0.335678,7.1734,7.4691,7.629,6.9945,66,2,2,2,41,0.004654,0.3764,0.494068,0.505932,3,0.25,0.969835,ECC
0.50993,0.124273,0.437274,1.0,0.902194,0.123643,0.266115,7.5265,0.024965,0.656824,0.104969,1.0,0.392618,0.541456,0.448693,0.0,0.398212,0.848277,0.544808,0.517144,0.394718,0.510269,0.408403,0.740425,0.289249,0.695545,0.870861,0.391412,0.458393,0.467228,0.409859,0.474985,0.601378,0.715754,0.137035,0.579327,7.2353,6.9139,6.866,6.8695,512,0,0,0,207,0.005091,0.359233,0.518271,0.481729,27,0.15625,0.987361,RSA
0.156287,0.247794,0.606535,0.136092,0.465994,0.325199,0.938377,7.5332,0.587878,0.551614,1.0,0.175523,0.596036,0.926839,0.625217,0.0,0.590051,0.616149,0.886038,0.307517,0.578309,0.077474,0.561941,0.649358,0.687224,0.683847,0.612389,0.744051,0.66994,0.512861,0.722473,0.37672,0.688735,0.690511,0.674063,0.0,7.1412,7.2591,7.5097,7.4806,560,0,0,16,191,0.005248,0.371705,0.495642,0.504358,35,0.0,0.98671,3DES
1.0,0.686646,0.339747,0.366373,0.316465,0.577509,0.306706,7.733,0.0,0.733174,0.0,0.807863,0.508876,1.0,0.368899,0.583645,0.798608,1.0,0.752189,0.764433,0.39615,0.90367,0.500858,0.71228,0.723144,0.764025,0.778835,0.554983,0.03362,0.978426,0.0,0.607378,0.417129,0.792289,0.577112,1.0,7.1813,7.1794,7.9264,7.4486,1900,4,12,12,256,0.001295,0.298089,0.521743,0.478257,112,0.050847,0.974495,3DES
0.180514,0.242292,0.638403,0.414595,0.0,0.136504,0.14145,7.7349,0.357727,0.528112,0.426316,0.720805,1.0,0.571403,0.672649,0.456679,1.0,0.530376,0.643222,0.505426,0.85838,0.147422,0.52296,0.209246,0.662698,0.56021,0.780911,0.798248,0.415496,0.80389,0.401893,0.703743,0.185557,0.959124,0.588616,0.90342,6.9995,7.5987,7.7561,7.1408,1752,0,8,24,256,0.003444,0.225957,0.508938,0.491062,108,0.009174,1.008009,3DES
0.438147,0.540031,0.379425,0.757199,0.262513,0.584348,1.0,7.1388,0.561269,0.831972,1.0,0.794691,0.558168,0.279525,0.785133,0.691583,0.624682,0.822931,0.801446,0.70438,0.639406,0.0,0.216221,0.892439,0.636656,0.673087,0.919744,0.639166,0.437842,0.744862,0.639174,0.953067,0.318296,0.570625,0.036291,0.131364,7.3811,7.7217,7.1436,7.3441,1632,0,0,0,256,0.007239,0.264513,0.490621,0.509379,94,0.078431,0.978231,3DES
0.71254,0.671399,0.753365,0.810915,0.899015,0.913838,0.714777,7.9528,0.599991,0.889138,0.368782,0.098853,0.16277,0.75164,0.749664,0.94687,0.580045,0.909222,0.425535,0.729349,0.481552,0.536341,0.161009,0.439228,0.419223,0.746067,0.773453,0.600223,0.74152,0.930542,0.725724,0.628504,0.542936,0.438714,1.0,0.703377,8.0,8.0,8.0,7.8744,2432,0,0,0,256,0.003948,0.381352,0.462784,0.537216,149,0.019737,1.006698,ChaCha20
0.517504,0.356366,0.958251,0.339514,0.675911,0.50136,0.488052,7.1095,0.284496,1.0,0.289624,0.164924,1.0,0.204706,0.762851,0.509227,0.39483,0.477134,0.492881,0.3316,0.0,0.298269,0.400099,0.0,0.514002,0.427686,0.288915,0.784175,0.784902,0.401297,0.689556,1.0,0.774926,0.323442,0.473182,0.734585,7.6967,7.1486,7.7485,7.1689,48,0,0,16,18,0.00076,0.436803,0.519643,0.480357,3,0.0,0.985213,ECC
0.424433,0.922552,0.359292,0.29445,0.97348,1.0,0.487628,7.618,1.0,0.104303,0.20569,0.900843,0.408204,0.000732,0.402942,0.46763,0.541295,0.499788,0.047085,0.09717,0.807867,0.78402,0.35975,0.962578,0.776593,0.286733,0.578194,0.816228,0.473781,0.463945,0.867611,0.713997,0.0,0.215323,0.652102,0.331809,7.7187,7.644,7.8615,7.9246,1128,0,8,8,256,0.009206,0.391439,0.50117,0.49883,62,0.114286,0.989971,Blowfish
0.566227,0.535792,0.63199,0.072597,0.506455,0.0,0.230865,7.5664,0.010652,0.630798,0.826133,0.15589,0.051104,0.363533,0.586387,0.351724,0.20098,0.0,0.0,0.0,0.523357,0.837295,0.143752,0.592373,0.221396,0.181094,0.210985,0.679877,0.871322,0.258394,1.0,0.327959,0.0,0.407081,1.0,0.56216,7.7149,7.3606,7.1885,7.1164,48,0,0,16,17,0.005378,0.331674,0.514482,0.485518,2,0.333333,0.969493,ECC
0.143213,0.98354,0.784414,0.813765,0.624586,0.075768,0.85048,7.2482,0.76663,0.130575,0.784991,0.0,0.821336,0.447062,0.487981,0.359146,0.210256,0.313319,0.487411,0.591045,0.0,0.180176,0.575067,0.100205,0.222027,0.472524,0.889003,0.662712,0.0,0.73897,0.864242,0.0,0.994476,0.694982,0.79528,0.171097,7.3283,7.3341,7.7973,7.7075,72,0,8,8,64,0.008146,0.387106,0.505837,0.494163,4,0.0,1.006894,RC4
0.0,0.552685,0.372193,0.581029,0.372631,0.38231,0.448329,7.806,0.769986,0.238323,0.721364,0.663603,0.634512,0.996201,0.448282,0.877094,0.0,0.343548,0.850791,0.867994,0.25101,0.309334,0.338201,0.374926,0.362556,0.37164,0.027243,0.420997,0.47752,0.650946,0.172901,0.0,1.0,0.571653,0.954456,0.455877,7.7694,7.7829,7.5612,7.8646,496,0,0,16,242,0.004448,0.313136,0.519166,0.480834,26,0.16129,0.997582,Blowfish
0.571096,0.0,0.285349,0.61031,0.976874,0.60118,0.771115,6.9003,0.0,0.578758,0.754166,0.708018,0.292911,0.0,0.497666,0.116188,0.308349,0.48913,0.42549,0.19941,0.670705,0.506042,0.361658,0.54197,0.477835,0.506774,0.604927,0.142699,0.783132,1.0,0.389696,1.0,0.680055,0.806778,0.119201,0.654114,7.1175,6.9077,7.2957,7.2422,298,2,10,10,100,0.00569,0.355935,0.516381,0.483619,16,0.111111,0.974769,DES
0.053489,0.0,0.210799,0.253626,0.672412,0.648988,0.434985,7.6188,0.224909,0.553583,0.660754,0.352159,0.485379,0.388864,0.274374,0.0,0.54559,1.0,0.555736,0.037761,0.260361,0.367533,0.572214,1.0,0.0,0.514724,0.279037,0.0,0.560399,0.412955,0.473317,0.073068,0.223751,0.38964,0.342919,0.0,7.3929,7.4986,7.3833,7.7528,1472,0,0,0,256,0.007083,0.326694,0.480845,0.519155,79,0.141304,0.976096,3DES
0.486029,1.0,1.0,0.280966,0.214371,0.617453,0.541128,7.3602,0.633751,1.0,0.541526,0.79562,0.268772,0.886051,0.361535,0.246772,0.447587,1.0,0.290062,0.42003,0.682003,0.479706,0.360838,0.835783,0.319369,0.585086,0.621678,0.067482,0.625262,0.313712,0.578064,0.0,0.668475,0.179853,0.600467,0.588648,7.7214,7.8496,7.5695,7.2112,1456,0,0,16,256,0.005396,0.34085,0.547028,0.452972,82,0.098901,1.004144,3DES
0.536752,0.354515,0.664909,0.433862,0.587022,0.491191,0.352811,7.4366,0.775372,0.064483,0.92436,0.539929,0.424118,0.57674,0.871919,0.473721,0.785927,0.320609,0.346665,0.449277,0.134218,0.285511,0.0,0.662922,0.410601,0.455925,0.987551,0.740189,0.0,0.547161,0.922586,0.854029,0.793782,0.148926,0.417885,0.059453,7.791,7.3805,7.5873,7.6396,64,0,0,0,30,0.006239,0.386153,0.468648,0.531352,3,0.25,1.017835,RC4
0.536202,0.286081,0.474343,0.096379,0.0,0.666829,0.470396,7.0027,0.0,0.192271,0.33508,0.464901,0.966561,0.504635,0.373282,0.202771,0.688675,0.0,1.0,1.0,0.376785,1.0,0.0,0.801808,0.346202,0.550849,0.008335,0.090939,0.48646,0.328382,1.0,0.384075,1.0,0.912027,0.580853,0.840328,7.2251,6.8077,6.7404,6.9848,368,0,0,16,189,0.000697,0.420884,0.503601,0.496399,22,0.043478,0.971237,DES
0.411559,0.300332,0.715689,0.594964,0.69474,0.804159,0.325316,7.6991,0.347244,0.420095,0.0,0.400743,0.204269,1.0,1.0,0.426903,0.906061,0.420938,0.331607,0.283948,1.0,0.0,0.706809,0.519378,0.447414,0.710718,0.0,0.0,0.849782,0.454538,0.16071,0.939865,0.765553,0.601291,0.286489,0.518321,7.6805,8.0,7.6029,8.0,175,7,15,15,87,0.001693,0.334184,0.491531,0.508469,8,0.2,0.965526,RC4
0.848917,0.784778,0.735746,0.478517,0.279977,0.318936,0.351149,7.6497,0.886015,0.710302,0.84279,0.276974,0.572622,0.881717,0.702612,0.927487,0.358841,0.841291,0.40724,0.398319,0.572343,0.789128,0.961254,0.758269,0.540046,0.531144,0.526473,0.326659,0.099389,0.485803,0.117089,0.752542,0.978843,0.485788,0.52177,0.725538,7.9939,7.4835,8.0,7.8709,640,0,0,0,184,0.004396,0.331769,0.511848,0.488152,40,0.0,0.96356,ChaCha20
0.69486,0.484183,0.761139,0.45204,0.828246,0.69339,0.761196,8.0,0.553768,1.0,0.713641,0.487964,0.551496,0.792303,0.811507,0.996585,0.613856,0.840802,0.909589,0.873937,0.306056,0.72511,0.503701,0.469462,0.987348,0.955905,0.387593,0.953084,0.605763,0.58831,1.0,0.481509,0.118697,0.733542,0.692609,0.833605,7.8621,8.0,7.6965,8.0,8768,0,0,0,256,0.004408,0.344162,0.484074,0.515926,513,0.063869,0.997427,ChaCha20
0.945582,0.077691,0.524058,0.0,0.162981,0.665551,0.636828,7.4498,0.577897,0.147859,0.833853,0.0,0.523539,0.615038,0.0,0.617971,0.522379,0.44348,0.708462,0.528501,0.472125,0.603187,0.093163,0.350623,0.247733,0.30615,0.441115,0.517745,0.971429,0.611832,0.459877,0.576347,0.770097,0.380423,0.978027,0.860508,7.5677,7.4882,8.0,7.8779,984,0,8,24,246,0.006489,0.376363,0.501763,0.498237,54,0.114754,1.002553,Blowfish
0.506522,0.304926,0.833515,0.713462,0.926114,0.812438,0.32216,7.4602,0.743223,0.440612,0.583706,0.047888,0.885821,0.450878,0.289397,0.145545,0.293621,0.495972,0.683404,0.0,0.434307,0.130128,0.555707,0.350674,0.328314,0.509296,0.0,0.642788,0.748334,0.284421,0.138177,0.967346,0.632988,1.0,0.062616,0.247307,7.4683,7.4961,7.2477,7.5698,512,0,0,0,207,0.00543,0.32352,0.518745,0.481255,29,0.09375,0.979773,RSA
0.662124,0.130284,0.907929,0.777603,0.781577,0.0,1.0,6.6846,0.0,0.368284,0.318962,0.67432,0.479911,0.001592,0.582141,0.606878,0.597519,0.946028,0.0,0.662867,0.585803,0.443833,0.382565,0.105572,1.0,0.614659,0.215746,0.68256,0.555003,0.371147,0.540481,0.46878,1.0,0.49456,0.24339,0.281053,7.2641,7.222,6.9816,7.2527,384,0,0,0,181,0.005606,0.36142,0.521037,0.478963,20,0.166667,0.997342,RSA
